Yaw,Pitch,Roll,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,Temperature,Pressure,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatS,LinAccelX,LinAccelY,LinAccelZ,LinAccelN,LinAccelE,LinAccelD
+043.055,-002.974,+007.035,-00.5029,-01.1911,-09.6832,+00.004348,-00.006182,-00.017381,+024.36,+098.23,+0.345,+0.068,-0.048,-00.5029,-01.1911,-09.6832,-00.004494,+00.001121,-00.000602,+0.0665585,-0.00158701,+0.36761,+0.927594,+00.0052,+00.0068,+00.0237,+00.0002,+00.0055,+00.0246
+043.055,-002.973,+007.034,-00.5039,-01.1742,-09.6677,+00.005844,-00.005868,-00.017518,+024.36,+098.23,+0.345,+0.069,-0.050,-00.5039,-01.1742,-09.6677,-00.002997,+00.001436,-00.000739,+0.0665461,-0.00158884,+0.36761,+0.927595,+00.0120,+00.0128,+00.0312,+00.0015,+00.0135,+00.0331
+043.054,-002.972,+007.032,-00.5097,-01.2038,-09.7042,+00.006444,-00.004728,-00.017475,+024.38,+098.23,+0.346,+0.068,-0.050,-00.5097,-01.2038,-09.7042,-00.002398,+00.002576,-00.000696,+0.0665282,-0.00158059,+0.367605,+0.927598,-00.0020,-00.0064,+00.0028,+00.0031,-00.0063,+00.0019
+043.054,-002.971,+007.031,-00.5061,-01.1830,-09.6663,+00.006306,-00.006320,-00.017692,+024.36,+098.23,+0.345,+0.070,-0.051,-00.5061,-01.1830,-09.6663,-00.002536,+00.000984,-00.000913,+0.0665142,-0.00158097,+0.367603,+0.9276,-00.0030,+00.0257,+00.0522,-00.0173,+00.0099,+00.0548
+043.053,-002.971,+007.029,-00.5073,-01.1971,-09.6796,+00.005959,-00.006949,-00.017349,+024.36,+098.23,+0.345,+0.069,-0.051,-00.5073,-01.1971,-09.6796,-00.002883,+00.000355,-00.000570,+0.0665009,-0.00158025,+0.367599,+0.927603,+00.0002,-00.0002,+00.0275,+00.0016,-00.0034,+00.0272
+043.054,-002.970,+007.029,-00.5229,-01.2297,-09.6742,+00.007926,-00.007607,-00.015831,+024.36,+098.23,+0.345,+0.069,-0.048,-00.5229,-01.2297,-09.6742,-00.000916,-00.000303,+00.000948,+0.0664952,-0.00158075,+0.367601,+0.927602,-00.0156,-00.0316,+00.0120,+00.0107,-00.0349,+00.0072
+043.054,-002.970,+007.029,-00.5167,-01.1884,-09.6762,+00.007783,-00.006760,-00.015921,+024.36,+098.21,+0.345,+0.069,-0.049,-00.5167,-01.1884,-09.6762,-00.001058,+00.000544,+00.000858,+0.0664945,-0.00157926,+0.367603,+0.927601,-00.0092,+00.0084,+00.0309,-00.0110,-00.0041,+00.0311
+043.054,-002.970,+007.028,-00.5291,-01.1718,-09.6521,+00.007134,-00.007080,-00.016368,+024.36,+098.21,+0.346,+0.069,-0.049,-00.5291,-01.1718,-09.6521,-00.001707,+00.000223,+00.000411,+0.0664917,-0.00158104,+0.367603,+0.927601,+00.0118,+00.0184,+00.0544,-00.0015,+00.0146,+00.0568
+043.055,-002.970,+007.027,-00.5388,-01.1987,-09.6993,+00.006319,-00.006227,-00.016655,+024.36,+098.21,+0.346,+0.071,-0.048,-00.5388,-01.1987,-09.6993,-00.002522,+00.001077,+00.000124,+0.0664805,-0.00158258,+0.367608,+0.9276,-00.0313,-00.0022,+00.0078,-00.0210,-00.0239,+00.0059
+043.054,-002.970,+007.026,-00.5088,-01.1782,-09.6548,+00.007096,-00.007566,-00.015723,+024.36,+098.21,+0.346,+0.067,-0.050,-00.5088,-01.1782,-09.6548,-00.001745,-00.000262,+00.001056,+0.0664739,-0.00158684,+0.367607,+0.927601,-00.0185,+00.0127,+00.0217,-00.0212,-00.0062,+00.0221
+043.054,-002.970,+007.024,-00.4845,-01.1889,-09.6875,+00.006448,-00.006592,-00.017287,+024.37,+098.23,+0.345,+0.070,-0.049,-00.4845,-01.1889,-09.6875,-00.002393,+00.000712,-00.000507,+0.0664586,-0.00158858,+0.367608,+0.927602,+00.0229,+00.0072,+00.0197,+00.0128,+00.0184,+00.0216
+043.054,-002.970,+007.024,-00.5074,-01.1905,-09.6885,+00.008965,-00.007493,-00.017593,+024.36,+098.23,+0.347,+0.068,-0.050,-00.5074,-01.1905,-09.6885,+00.000124,-00.000189,-00.000813,+0.0664568,-0.00158721,+0.367607,+0.927602,+00.0098,+00.0022,+00.0304,+00.0070,+00.0045,+00.0309
+043.055,-002.969,+007.024,-00.5277,-01.1910,-09.6854,+00.009149,-00.006090,-00.016082,+024.38,+098.23,+0.346,+0.067,-0.051,-00.5277,-01.1910,-09.6854,+00.000308,+00.001214,+00.000698,+0.066458,-0.00158322,+0.36761,+0.927601,-00.0204,+00.0051,+00.0218,-00.0173,-00.0130,+00.0212
+043.054,-002.969,+007.024,-00.4773,-01.2033,-09.6961,+00.008576,-00.006449,-00.016552,+024.37,+098.23,+0.346,+0.070,-0.051,-00.4773,-01.2033,-09.6961,-00.000266,+00.000855,+00.000228,+0.0664547,-0.00158239,+0.367607,+0.927603,+00.0313,-00.0170,+00.0120,+00.0350,+00.0076,+00.0114
+043.054,-002.968,+007.024,-00.4531,-01.1812,-09.7016,+00.007483,-00.006264,-00.016498,+024.38,+098.23,+0.346,+0.070,-0.050,-00.4531,-01.1812,-09.7016,-00.001358,+00.001040,+00.000281,+0.0664513,-0.00157858,+0.367605,+0.927603,+00.0540,+00.0149,+00.0056,+00.0296,+00.0469,+00.0102
+043.054,-002.968,+007.024,-00.5045,-01.1877,-09.6631,+00.008201,-00.007238,-00.016608,+024.36,+098.23,+0.346,+0.069,-0.047,-00.5045,-01.1877,-09.6631,-00.000640,+00.000066,+00.000171,+0.0664462,-0.00157432,+0.367605,+0.927604,-00.0198,+00.0245,+00.0513,-00.0288,-00.0023,+00.0528
+043.054,-002.969,+007.024,-00.4938,-01.1697,-09.6773,+00.010139,-00.008805,-00.016290,+024.36,+098.23,+0.346,+0.069,-0.051,-00.4938,-01.1697,-09.6773,+00.001297,-00.001501,+00.000489,+0.066454,-0.00158212,+0.367605,+0.927603,+00.0134,+00.0263,+00.0299,-00.0068,+00.0244,+00.0335
+043.055,-002.969,+007.023,-00.4954,-01.1772,-09.6682,+00.006954,-00.006348,-00.017011,+024.36,+098.23,+0.346,+0.070,-0.048,-00.4954,-01.1772,-09.6682,-00.001888,+00.000955,-00.000232,+0.0664485,-0.00158326,+0.367608,+0.927603,+00.0213,+00.0176,+00.0518,+00.0059,+00.0208,+00.0546
+043.054,-002.969,+007.023,-00.5151,-01.1907,-09.6969,+00.008681,-00.007330,-00.016187,+024.36,+098.23,+0.346,+0.070,-0.050,-00.5151,-01.1907,-09.6969,-00.000160,-00.000026,+00.000592,+0.0664453,-0.00158323,+0.367605,+0.927604,-00.0078,+00.0052,+00.0103,-00.0088,-00.0029,+00.0104
+043.054,-002.968,+007.023,-00.4874,-01.1964,-09.6929,+00.008660,-00.006557,-00.016757,+024.36,+098.21,+0.346,+0.070,-0.051,-00.4874,-01.1964,-09.6929,-00.000182,+00.000747,+00.000022,+0.0664392,-0.00158192,+0.367602,+0.927606,+00.0237,+00.0072,+00.0022,+00.0125,+00.0210,+00.0043
+043.053,-002.968,+007.023,-00.4915,-01.2159,-09.6623,+00.008356,-00.007543,-00.017665,+024.37,+098.22,+0.347,+0.071,-0.053,-00.4915,-01.2159,-09.6623,-00.000486,-00.000239,-00.000886,+0.066443,-0.00158023,+0.367597,+0.927607,+00.0156,-00.0201,+00.0449,+00.0271,-00.0094,+00.0429
+043.053,-002.968,+007.023,-00.5148,-01.1959,-09.6808,+00.007134,-00.007328,-00.016385,+024.37,+098.23,+0.346,+0.069,-0.051,-00.5148,-01.1959,-09.6808,-00.001708,-00.000023,+00.000394,+0.0664387,-0.00158085,+0.367597,+0.927607,-00.0054,+00.0045,+00.0240,-00.0059,-00.0034,+00.0240
+043.053,-002.968,+007.022,-00.5278,-01.1733,-09.7126,+00.007511,-00.006077,-00.017382,+024.38,+098.23,+0.346,+0.071,-0.050,-00.5278,-01.1733,-09.7126,-00.001331,+00.001227,-00.000603,+0.066435,-0.00158041,+0.367597,+0.927608,-00.0208,+00.0225,-00.0054,-00.0307,+00.0027,-00.0037
+043.053,-002.968,+007.021,-00.5193,-01.1852,-09.6951,+00.009042,-00.007949,-00.016190,+024.36,+098.23,+0.346,+0.071,-0.051,-00.5193,-01.1852,-09.6951,+00.000200,-00.000645,+00.000589,+0.0664305,-0.0015855,+0.367597,+0.927608,+00.0030,+00.0022,+00.0064,+00.0010,+00.0028,+00.0068
+043.053,-002.968,+007.022,-00.5191,-01.1786,-09.6810,+00.008051,-00.007043,-00.017436,+024.36,+098.21,+0.345,+0.068,-0.050,-00.5191,-01.1786,-09.6810,-00.000790,+00.000261,-00.000657,+0.0664307,-0.00158511,+0.367594,+0.927609,-00.0120,+00.0170,+00.0263,-00.0191,+00.0008,+00.0275
+043.053,-002.968,+007.021,-00.4810,-01.1930,-09.6967,+00.008790,-00.006793,-00.016825,+024.37,+098.23,+0.347,+0.069,-0.050,-00.4810,-01.1930,-09.6967,-00.000052,+00.000510,-00.000046,+0.0664285,-0.00158696,+0.367594,+0.92761,-00.0008,+00.0053,+00.0105,-00.0037,+00.0020,+00.0110
+043.053,-002.968,+007.021,-00.4801,-01.1948,-09.6942,+00.008503,-00.008571,-00.016599,+024.36,+098.23,+0.346,+0.070,-0.049,-00.4801,-01.1948,-09.6942,-00.000339,-00.001267,+00.000180,+0.0664289,-0.00158568,+0.367593,+0.92761,+00.0270,+00.0008,+00.0131,+00.0198,+00.0173,+00.0144
+043.053,-002.969,+007.022,-00.5321,-01.1920,-09.6629,+00.011223,-00.007533,-00.016037,+024.36,+098.21,+0.345,+0.069,-0.049,-00.5321,-01.1920,-09.6629,+00.002381,-00.000229,+00.000742,+0.0664339,-0.00158929,+0.367593,+0.92761,-00.0208,-00.0051,+00.0460,-00.0096,-00.0236,+00.0439
+043.052,-002.968,+007.022,-00.5345,-01.1917,-09.6912,+00.009090,-00.006908,-00.016136,+024.36,+098.23,+0.346,+0.070,-0.050,-00.5345,-01.1917,-09.6912,+00.000248,+00.000396,+00.000642,+0.0664371,-0.00158293,+0.367589,+0.927611,-00.0274,+00.0040,+00.0160,-00.0220,-00.0178,+00.0150
+043.052,-002.968,+007.022,-00.5171,-01.1783,-09.7003,+00.009286,-00.007445,-00.016149,+024.36,+098.23,+0.347,+0.073,-0.049,-00.5171,-01.1783,-09.7003,+00.000444,-00.000141,+00.000630,+0.0664382,-0.00158242,+0.36759,+0.927611,-00.0032,+00.0069,+00.0055,-00.0068,+00.0021,+00.0061
+043.052,-002.969,+007.022,-00.4844,-01.1921,-09.6697,+00.009230,-00.008009,-00.016433,+024.36,+098.21,+0.346,+0.071,-0.049,-00.4844,-01.1921,-09.6697,+00.000389,-00.000705,+00.000346,+0.0664403,-0.00158666,+0.367589,+0.927611,+00.0228,+00.0037,+00.0376,+00.0158,+00.0135,+00.0389
+043.052,-002.968,+007.023,-00.5314,-01.2025,-09.6822,+00.009902,-00.006999,-00.015969,+024.38,+098.23,+0.347,+0.070,-0.048,-00.5314,-01.2025,-09.6822,+00.001061,+00.000305,+00.000810,+0.0664394,-0.00158323,+0.367589,+0.927611,-00.0410,+00.0194,+00.0279,-00.0419,-00.0174,+00.0279
+043.053,-002.969,+007.023,-00.5116,-01.1897,-09.7021,+00.010072,-00.007908,-00.016001,+024.36,+098.23,+0.345,+0.070,-0.048,-00.5116,-01.1897,-09.7021,+00.001230,-00.000605,+00.000778,+0.0664468,-0.00158678,+0.367593,+0.927609,-00.0043,+00.0062,+00.0051,-00.0071,+00.0009,+00.0056
+043.053,-002.969,+007.023,-00.5378,-01.2099,-09.7323,+00.008291,-00.006450,-00.016881,+024.37,+098.23,+0.346,+0.068,-0.048,-00.5378,-01.2099,-09.7323,-00.000551,+00.000854,-00.000102,+0.0664438,-0.00158567,+0.367594,+0.927608,-00.0190,-00.0131,-00.0119,-00.0055,-00.0210,-00.0144
+043.053,-002.969,+007.023,-00.4976,-01.1761,-09.6986,+00.008409,-00.006869,-00.016052,+024.36,+098.23,+0.346,+0.069,-0.047,-00.4976,-01.1761,-09.6986,-00.000433,+00.000435,+00.000726,+0.0664404,-0.00158513,+0.367597,+0.927608,+00.0096,+00.0197,+00.0086,-00.0060,+00.0196,+00.0115
+043.053,-002.969,+007.022,-00.5084,-01.1952,-09.6473,+00.008433,-00.007267,-00.016870,+024.36,+098.21,+0.346,+0.070,-0.047,-00.5084,-01.1952,-09.6473,-00.000409,+00.000036,-00.000092,+0.06644,-0.00158723,+0.367597,+0.927608,-00.0083,+00.0078,+00.0679,-00.0083,-00.0085,+00.0678
+043.053,-002.969,+007.022,-00.5056,-01.1910,-09.6965,+00.007613,-00.006816,-00.016808,+024.36,+098.24,+0.345,+0.070,-0.048,-00.5056,-01.1910,-09.6965,-00.001229,+00.000488,-00.000029,+0.0664336,-0.00158797,+0.367597,+0.927608,+00.0016,+00.0046,+00.0107,-00.0015,+00.0031,+00.0113
+043.053,-002.968,+007.022,-00.5044,-01.2024,-09.7027,+00.010422,-00.006527,-00.016984,+024.37,+098.22,+0.346,+0.069,-0.050,-00.5044,-01.2024,-09.7027,+00.001581,+00.000777,-00.000205,+0.0664361,-0.00158505,+0.367597,+0.927608,-00.0057,-00.0066,+00.0125,+00.0009,-00.0102,+00.0112
+043.053,-002.968,+007.023,-00.5036,-01.1940,-09.6863,+00.010309,-00.008214,-00.016228,+024.37,+098.23,+0.347,+0.069,-0.052,-00.5036,-01.1940,-09.6863,+00.001467,-00.000911,+00.000551,+0.0664427,-0.00158389,+0.367598,+0.927607,+00.0036,+00.0018,+00.0209,+00.0024,+00.0012,+00.0212
+043.054,-002.969,+007.023,-00.5203,-01.2000,-09.6577,+00.010007,-00.008462,-00.016839,+024.36,+098.23,+0.346,+0.069,-0.051,-00.5203,-01.2000,-09.6577,+00.001165,-00.001158,-00.000060,+0.0664448,-0.00158657,+0.3676,+0.927606,+00.0007,-00.0109,+00.0467,+00.0101,-00.0132,+00.0450
+043.054,-002.970,+007.024,-00.5101,-01.1969,-09.6532,+00.009886,-00.007803,-00.016029,+024.36,+098.23,+0.347,+0.070,-0.051,-00.5101,-01.1969,-09.6532,+00.001044,-00.000499,+00.000750,+0.0664531,-0.00158931,+0.367601,+0.927605,-00.0027,-00.0009,+00.0540,+00.0011,-00.0093,+00.0533
+043.054,-002.970,+007.024,-00.4741,-01.1944,-09.7151,+00.009845,-00.007618,-00.014953,+024.36,+098.23,+0.346,+0.070,-0.048,-00.4741,-01.1944,-09.7151,+00.001003,-00.000314,+00.001826,+0.0664596,-0.00158853,+0.367605,+0.927603,+00.0059,+00.0083,+00.0054,-00.0011,+00.0094,+00.0067
+043.054,-002.970,+007.024,-00.5160,-01.1806,-09.6627,+00.008603,-00.007216,-00.015606,+024.36,+098.21,+0.346,+0.069,-0.049,-00.5160,-01.1806,-09.6627,-00.000239,+00.000088,+00.001173,+0.0664584,-0.00159032,+0.367606,+0.927603,-00.0086,+00.0155,+00.0445,-00.0148,-00.0002,+00.0455
+043.054,-002.970,+007.024,-00.5214,-01.1848,-09.6779,+00.009592,-00.008255,-00.016460,+024.36,+098.23,+0.345,+0.070,-0.051,-00.5214,-01.1848,-09.6779,+00.000750,-00.000951,+00.000319,+0.0664575,-0.00159493,+0.367608,+0.927602,-00.0175,+00.0038,+00.0315,-00.0140,-00.0131,+00.0308
+043.054,-002.971,+007.024,-00.5207,-01.1934,-09.7003,+00.010244,-00.008822,-00.016785,+024.38,+098.23,+0.346,+0.069,-0.049,-00.5207,-01.1934,-09.7003,+00.001402,-00.001519,-00.000007,+0.0664624,-0.0016,+0.367607,+0.927602,-00.0131,+00.0027,+00.0069,-00.0110,-00.0079,+00.0065
+043.054,-002.971,+007.025,-00.5105,-01.1893,-09.6709,+00.010207,-00.008563,-00.016821,+024.37,+098.23,+0.347,+0.069,-0.050,-00.5105,-01.1893,-09.6709,+00.001365,-00.001260,-00.000042,+0.0664685,-0.00159979,+0.367607,+0.927602,+00.0064,+00.0055,+00.0376,+00.0026,+00.0037,+00.0383
+043.055,-002.971,+007.024,-00.4871,-01.2032,-09.6960,+00.008512,-00.007738,-00.016399,+024.36,+098.23,+0.346,+0.068,-0.049,-00.4871,-01.2032,-09.6960,-00.000330,-00.000435,+00.000380,+0.0664643,-0.00160075,+0.36761,+0.927601,+00.0206,-00.0071,+00.0112,+00.0204,+00.0075,+00.0113
+043.055,-002.971,+007.025,-00.4942,-01.1834,-09.6832,+00.010458,-00.006949,-00.015890,+024.36,+098.23,+0.345,+0.070,-0.049,-00.4942,-01.1834,-09.6832,+00.001616,+00.000355,+00.000888,+0.0664675,-0.0015985,+0.367612,+0.9276,+00.0042,+00.0077,+00.0359,-00.0006,+00.0040,+00.0368
+043.055,-002.971,+007.026,-00.4931,-01.1802,-09.6667,+00.012137,-00.007325,-00.015173,+024.36,+098.23,+0.347,+0.070,-0.050,-00.4931,-01.1802,-09.6667,+00.003295,-00.000021,+00.001606,+0.0664791,-0.00159538,+0.367616,+0.927597,+00.0145,+00.0162,+00.0405,+00.0014,+00.0166,+00.0428
+043.055,-002.972,+007.027,-00.5400,-01.2008,-09.6715,+00.010797,-00.008940,-00.015879,+024.36,+098.21,+0.346,+0.070,-0.049,-00.5400,-01.2008,-09.6715,+00.001955,-00.001637,+00.000900,+0.0664886,-0.00159778,+0.367616,+0.927597,+00.0053,-00.0056,+00.0528,+00.0101,-00.0070,+00.0519
+043.055,-002.973,+007.028,-00.5012,-01.1941,-09.6882,+00.011143,-00.008547,-00.016090,+024.36,+098.21,+0.347,+0.072,-0.050,-00.5012,-01.1941,-09.6882,+00.002300,-00.001244,+00.000689,+0.0665009,-0.00159996,+0.367617,+0.927595,+00.0067,+00.0026,+00.0189,+00.0040,+00.0041,+00.0194
+043.055,-002.973,+007.029,-00.4594,-01.2035,-09.6601,+00.011404,-00.009629,-00.015892,+024.38,+098.23,+0.346,+0.071,-0.049,-00.4594,-01.2035,-09.6601,+00.002562,-00.002326,+00.000886,+0.0665092,-0.00160099,+0.367616,+0.927595,+00.0373,-00.0007,+00.0488,+00.0299,+00.0189,+00.0502
+043.055,-002.974,+007.032,-00.5112,-01.2065,-09.6520,+00.013352,-00.009618,-00.016018,+024.38,+098.23,+0.345,+0.069,-0.049,-00.5112,-01.2065,-09.6520,+00.004510,-00.002315,+00.000760,+0.0665346,-0.00159948,+0.367615,+0.927594,-00.0031,-00.0092,+00.0550,+00.0066,-00.0155,+00.0532
+043.055,-002.974,+007.033,-00.5192,-01.1937,-09.6703,+00.010102,-00.007117,-00.016533,+024.36,+098.21,+0.346,+0.068,-0.050,-00.5192,-01.1937,-09.6703,+00.001259,+00.000187,+00.000245,+0.0665409,-0.00159865,+0.367616,+0.927593,-00.0111,+00.0017,+00.0375,-00.0075,-00.0111,+00.0368
+043.055,-002.975,+007.033,-00.5050,-01.1598,-09.6643,+00.009318,-00.009022,-00.015329,+024.36,+098.21,+0.346,+0.070,-0.049,-00.5050,-01.1598,-09.6643,+00.000476,-00.001718,+00.001450,+0.0665486,-0.00159935,+0.367618,+0.927591,+00.0033,+00.0378,+00.0427,-00.0214,+00.0241,+00.0471
+043.056,-002.975,+007.033,-00.5196,-01.1956,-09.6974,+00.009151,-00.005623,-00.016021,+024.38,+098.22,+0.346,+0.069,-0.050,-00.5196,-01.1956,-09.6974,+00.000309,+00.001680,+00.000757,+0.0665466,-0.00160123,+0.367622,+0.92759,+00.0001,+00.0084,-00.0114,-00.0061,+00.0076,-00.0103
+043.056,-002.975,+007.034,-00.4898,-01.2187,-09.6800,+00.010444,-00.007568,-00.016143,+024.36,+098.23,+0.346,+0.068,-0.050,-00.4898,-01.2187,-09.6800,+00.001602,-00.000265,+00.000636,+0.0665496,-0.001598,+0.367624,+0.927589,+00.0184,-00.0211,+00.0269,+00.0291,-00.0060,+00.0251
+043.056,-002.975,+007.035,-00.5157,-01.2108,-09.7033,+00.012242,-00.008341,-00.016199,+024.36,+098.21,+0.346,+0.069,-0.050,-00.5157,-01.2108,-09.7033,+00.003400,-00.001037,+00.000579,+0.0665591,-0.00159611,+0.367626,+0.927588,-00.0214,-00.0023,+00.0147,-00.0134,-00.0180,+00.0132
+043.057,-002.976,+007.036,-00.5012,-01.1897,-09.7018,+00.011220,-00.008929,-00.015392,+024.37,+098.23,+0.346,+0.068,-0.050,-00.5012,-01.1897,-09.7018,+00.002377,-00.001626,+00.001386,+0.0665725,-0.00159651,+0.367632,+0.927584,+00.0072,+00.0084,+00.0051,-00.0003,+00.0103,+00.0064
+043.058,-002.976,+007.037,-00.5316,-01.1938,-09.6710,+00.010270,-00.007674,-00.014822,+024.37,+098.23,+0.345,+0.067,-0.052,-00.5316,-01.1938,-09.6710,+00.001428,-00.000370,+00.001956,+0.0665789,-0.0015977,+0.367637,+0.927582,-00.0095,+00.0121,+00.0389,-00.0134,-00.0026,+00.0395
+043.058,-002.976,+007.037,-00.4980,-01.1926,-09.6573,+00.008126,-00.006867,-00.015777,+024.36,+098.23,+0.346,+0.069,-0.051,-00.4980,-01.1926,-09.6573,-00.000716,+00.000437,+00.001001,+0.0665812,-0.00160052,+0.367641,+0.92758,+00.0106,+00.0056,+00.0495,+00.0062,+00.0051,+00.0503
+043.059,-002.976,+007.036,-00.5063,-01.1942,-09.6852,+00.007448,-00.006610,-00.015728,+024.36,+098.21,+0.346,+0.068,-0.049,-00.5063,-01.1942,-09.6852,-00.001394,+00.000694,+00.001050,+0.066575,-0.00159733,+0.367643,+0.927579,-00.0062,+00.0190,+00.0257,-00.0163,+00.0063,+00.0275
+043.059,-002.976,+007.036,-00.4923,-01.2003,-09.6656,+00.008566,-00.007573,-00.016306,+024.36,+098.23,+0.347,+0.069,-0.050,-00.4923,-01.2003,-09.6656,-00.000276,-00.000269,+00.000472,+0.0665694,-0.0015975,+0.367646,+0.927579,+00.0161,-00.0023,+00.0412,+00.0152,+00.0042,+00.0414
+043.059,-002.976,+007.036,-00.4822,-01.2207,-09.6809,+00.010999,-00.006719,-00.016085,+024.36,+098.23,+0.346,+0.068,-0.047,-00.4822,-01.2207,-09.6809,+00.002157,+00.000585,+00.000693,+0.0665756,-0.00159429,+0.367648,+0.927578,+00.0081,-00.0151,+00.0239,+00.0173,-00.0083,+00.0223
+043.059,-002.975,+007.037,-00.5032,-01.2070,-09.6895,+00.009003,-00.008115,-00.016790,+024.36,+098.23,+0.346,+0.067,-0.050,-00.5032,-01.2070,-09.6895,+00.000161,-00.000811,-00.000012,+0.0665794,-0.00158812,+0.367646,+0.927578,+00.0051,-00.0088,+00.0173,+00.0105,-00.0050,+00.0164
+043.059,-002.975,+007.037,-00.5037,-01.1944,-09.6891,+00.006635,-00.005480,-00.016123,+024.36,+098.23,+0.345,+0.069,-0.048,-00.5037,-01.1944,-09.6891,-00.002207,+00.001824,+00.000655,+0.0665728,-0.00158633,+0.367645,+0.927579,+00.0236,-00.0038,+00.0128,+00.0204,+00.0118,+00.0134
+043.059,-002.974,+007.035,-00.5109,-01.1676,-09.6780,+00.007750,-00.005287,-00.016502,+024.36,+098.21,+0.345,+0.070,-0.050,-00.5109,-01.1676,-09.6780,-00.001092,+00.002017,+00.000276,+0.0665606,-0.00158204,+0.367647,+0.927579,-00.0029,+00.0304,+00.0289,-00.0215,+00.0163,+00.0322
+043.059,-002.973,+007.034,-00.4913,-01.1928,-09.6905,+00.006810,-00.005968,-00.017146,+024.36,+098.23,+0.346,+0.069,-0.051,-00.4913,-01.1928,-09.6905,-00.002032,+00.001336,-00.000368,+0.0665504,-0.00158327,+0.367647,+0.92758,-00.0063,+00.0151,-00.0046,-00.0151,+00.0071,-00.0030
+043.059,-002.973,+007.034,-00.5013,-01.1904,-09.6846,+00.009281,-00.007140,-00.016971,+024.36,+098.23,+0.346,+0.069,-0.050,-00.5013,-01.1904,-09.6846,+00.000439,+00.000164,-00.000193,+0.0665488,-0.00158189,+0.367646,+0.92758,+00.0066,+00.0073,+00.0223,+00.0009,+00.0070,+00.0234
+043.059,-002.974,+007.035,-00.5203,-01.1902,-09.6848,+00.010152,-00.007962,-00.016268,+024.37,+098.23,+0.345,+0.069,-0.051,-00.5203,-01.1902,-09.6848,+00.001310,-00.000658,+00.000510,+0.0665576,-0.00158233,+0.367646,+0.92758,+00.0015,+00.0073,+00.0209,-00.0030,+00.0037,+00.0217
+043.059,-002.974,+007.035,-00.5024,-01.1905,-09.6612,+00.008663,-00.006644,-00.017376,+024.36,+098.23,+0.346,+0.072,-0.048,-00.5024,-01.1905,-09.6612,-00.000179,+00.000660,-00.000598,+0.0665567,-0.0015829,+0.367646,+0.92758,+00.0057,+00.0073,+00.0457,+00.0012,+00.0035,+00.0465
+043.059,-002.973,+007.035,-00.5084,-01.1986,-09.6608,+00.008195,-00.006463,-00.016048,+024.36,+098.23,+0.346,+0.070,-0.050,-00.5084,-01.1986,-09.6608,-00.000647,+00.000841,+00.000729,+0.0665524,-0.00158053,+0.367643,+0.927581,+00.0155,+00.0098,+00.0413,+00.0065,+00.0125,+00.0429
+043.059,-002.973,+007.034,-00.4895,-01.2066,-09.7069,+00.007669,-00.005643,-00.016183,+024.38,+098.22,+0.346,+0.069,-0.048,-00.4895,-01.2066,-09.7069,-00.001173,+00.001661,+00.000594,+0.0665457,-0.00158012,+0.367646,+0.927581,+00.0184,-00.0089,+00.0000,+00.0195,+00.0061,-00.0001
+043.059,-002.973,+007.033,-00.5091,-01.2136,-09.6688,+00.007375,-00.006418,-00.016741,+024.36,+098.21,+0.345,+0.070,-0.051,-00.5091,-01.2136,-09.6688,-00.001466,+00.000886,+00.000037,+0.0665404,-0.00157992,+0.367647,+0.927581,-00.0116,-00.0117,+00.0431,+00.0015,-00.0217,+00.0407
+043.059,-002.972,+007.033,-00.5220,-01.1892,-09.6683,+00.008868,-00.007309,-00.015685,+024.37,+098.23,+0.346,+0.070,-0.050,-00.5220,-01.1892,-09.6683,+00.000026,-00.000005,+00.001093,+0.0665373,-0.00157716,+0.367649,+0.92758,-00.0142,+00.0084,+00.0387,-00.0143,-00.0084,+00.0387
+043.060,-002.972,+007.033,-00.5335,-01.1926,-09.6595,+00.008237,-00.007599,-00.015958,+024.36,+098.21,+0.346,+0.068,-0.049,-00.5335,-01.1926,-09.6595,-00.000605,-00.000295,+00.000820,+0.0665346,-0.00157901,+0.36765,+0.92758,-00.0018,+00.0005,+00.0482,+00.0005,-00.0069,+00.0478
+043.060,-002.972,+007.033,-00.4862,-01.2008,-09.6606,+00.009308,-00.006232,-00.016091,+024.36,+098.23,+0.346,+0.071,-0.050,-00.4862,-01.2008,-09.6606,+00.000466,+00.001072,+00.000686,+0.0665346,-0.00157484,+0.367651,+0.92758,+00.0216,-00.0033,+00.0464,+00.0201,+00.0065,+00.0467
+043.060,-002.972,+007.033,-00.4861,-01.1733,-09.6774,+00.009898,-00.007395,-00.016609,+024.36,+098.23,+0.346,+0.070,-0.048,-00.4861,-01.1733,-09.6774,+00.001056,-00.000091,+00.000169,+0.0665387,-0.00157458,+0.367651,+0.927579,+00.0011,+00.0270,+00.0198,-00.0167,+00.0177,+00.0229
+043.060,-002.972,+007.033,-00.4999,-01.1891,-09.6710,+00.007507,-00.006433,-00.015879,+024.36,+098.21,+0.347,+0.071,-0.050,-00.4999,-01.1891,-09.6710,-00.001335,+00.000870,+00.000898,+0.0665328,-0.00157664,+0.367652,+0.927579,+00.0078,+00.0084,+00.0360,+00.0016,+00.0069,+00.0371
